id,facilityId,catalogItemId,programId,equipmentTrackingId,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor,lastModifierId,modifiedDate,referenceName,reasonNotWorkingOrNotInUse,decommissionDate
2dd78082-4b15-4cde-b810-0ae804a398d8,db3d0e71-9c97-4de4-83b3-35292f541ef8,9a9b882d-8940-46d4-95b3-24f4f581d992,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1961,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NO,NOT_APPLICABLE,BUILD_IN,BUILD_IN,,,mauris,,
44b85366-2b92-4bb8-9e8e-054643589b1e,5cdc6e6d-43f9-4c9c-80c8-c56fc6832a2d,ea5bcd24-c9d6-4d60-bdf1-8b12f48f5793,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1955,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM,,,eget tincidunt,,
1e7d7984-1ceb-46cc-8753-c80b7140305b,e61e1047-4ec8-41a4-89b3-f14cc9af8db6,5324f5c8-59e6-4a21-b556-30d6527fa639,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1986,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NO,NOT_APPLICABLE,NO_GAUGE,NO_RTM,,,nullam,,
188d3434-4539-457a-8a04-3255fd675a48,fba556be-c862-4243-86cf-e51008568979,7b0ac121-8568-44e3-8cb9-92e9b1d8db44,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1966,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,PAIRED,,,lobortis est,,
afca5bf1-86bf-4737-8fa9-5773af71f63e,7fcdf7a4-dd72-47a1-9586-b1822004eb2d,bed54627-12f6-4c8e-8616-7364b56035bc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1967,FUNCTIONING,ACTIVE,NOT_APPLICABLE,YES,NO,BUILD_IN,NO_RTM,,,diam neque vestibulum,,
0aac9861-fe4d-40a5-af57-7768951020ec,38fb0f8a-8cdc-45cb-a01c-f8e2af7d2950,5533d957-021f-4b6a-be8f-c2bec02f88d1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1988,AWAITING_REPAIR,NOT_IN_USE,UNKNOWN,NO,NO,BUILD_IN,NO_RTM,,,sit,,
d6b73549-ddf4-40df-9b56-f184654b446f,0345ea0e-b7d5-4622-869c-3c0ea1575252,0a5b08e3-9fc5-414e-a6f7-95f9d5844519,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1966,AWAITING_REPAIR,NOT_IN_USE,YES,NO,YES,NO_GAUGE,PAIRED,,,turpis elementum,,
0e6624f8-3367-4074-9154-ee08705f5ea4,a0d684a6-248a-4dd2-ab39-71cd13931903,a2d61f1b-6834-443f-bea4-59579de50ee4,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1983,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NO,YES,BUILD_IN,NO_RTM,,,orci,,
1873fe54-3554-4c84-975e-c19d65ac0db2,04e72574-f74a-4445-b59a-8b26bba29078,a9ef1f9c-6b3a-41d6-b90c-e57a5b905d5c,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1968,UNSERVICEABLE,NOT_IN_USE,YES,NO,NOT_APPLICABLE,BUILD_IN,NO_RTM,,,ut dolor,,
381e297a-8302-4536-92b8-c554a85c43f1,3f0ca47d-fbc2-4cb5-9625-fe9b85fb5cf6,e83ec428-eebc-45e1-a7c2-5c73db6655f7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1983,FUNCTIONING,ACTIVE,YES,NO,YES,BUILD_IN,NO_RTM,,,pulvinar nulla,,
4b7d8119-3335-470f-9211-0c8b99b22cfa,af335fe8-3139-4fd9-8766-0027f69cbbf4,edff7237-cdd1-4fa9-a059-d0260b779af5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1970,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,UNKNOWN,NO_GAUGE,PAIRED,,,nibh fusce lacus,,
68289175-db5c-4b3f-8c91-c1378e7a2170,49a1238e-6780-4614-a22a-982ea823d696,c0384c92-bece-4027-b2e3-f3330fcbd6a4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2000,UNSERVICEABLE,ACTIVE,NO,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,PAIRED,,,nullam,,
cd4668ca-9426-44df-bc3e-a8d1927d58c2,87dc9bfa-6ceb-4864-8c07-3f38829fe36a,1fab7e3c-cca2-4dbf-9fde-d03baee42969,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2000,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,UNKNOWN,BUILD_IN,NO_RTM,,,ipsum primis in,,
3a1272a4-4d03-4f23-8ebe-049213f6e68b,0b4f9f8f-7fda-46ee-95ff-3aaf85eb5766,bf3559e9-d52e-486f-a9f9-2aa85a813c91,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1969,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NO,BUILD_IN,NO_RTM,,,pretium nisl,,
99bb364f-77e7-4d9f-a8bc-b0a06f09fdb5,7c54131e-90fb-46df-80fb-791841f805a1,c1f01b65-3033-4329-b606-16c9c7dd55b0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1990,UNSERVICEABLE,NOT_IN_USE,YES,NO,YES,PAIRED,BUILD_IN,,,commodo vulputate justo,,
bc4f613e-fe89-400a-bfed-be2e70423fb7,a1863cd2-3d1d-4b31-a1b7-deecb23fec30,3cdb6b52-98f3-4e36-ba7d-fb21bcbd6710,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1982,AWAITING_REPAIR,NOT_IN_USE,UNKNOWN,NO,YES,NO_GAUGE,PAIRED,,,tellus,,
41fe7e05-79e5-4386-bb66-8fda6d9237cd,227a0a89-bc03-4694-898f-bfcf83e61496,c4686c9b-e966-44dd-8872-fe260487ef65,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2017,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED,,,viverra,,
b11dac8a-e3e7-4ad2-b3ee-b4242be3fb16,ae4f2572-7569-46a7-8d20-c139f4f6b8c8,e239146c-1b93-4afb-909a-4504bf16281f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1952,AWAITING_REPAIR,NOT_IN_USE,NOT_APPLICABLE,YES,NOT_APPLICABLE,BUILD_IN,BUILD_IN,,,elit sodales,,
5bff3c5b-505b-4249-80c0-de886ee73cd0,23a541f0-410a-407e-b6b1-be1eef4c3f04,f3469bcc-e64c-43ed-b7a8-747c67110ba9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2011,FUNCTIONING,NOT_IN_USE,YES,NO,UNKNOWN,NO_GAUGE,BUILD_IN,,,felis eu,,
65d65421-57ab-4979-9424-1dcf2e8c105e,7321de1c-e2f6-4cb9-939b-ccd8adc46d54,c5d250e5-bce4-4904-a4a7-de8b8c8bf652,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1983,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM,,,nascetur ridiculus,,
77c10867-5fbc-46b9-9829-2892d5795ce8,98d2e1c4-5e88-4e36-a491-eb752b0d08e2,a4426c8d-d788-4528-973c-a315f2cf5062,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1988,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,NO,BUILD_IN,BUILD_IN,,,vitae nisl,,
0d93d121-fb17-4fb5-9850-c5d73f94fcf6,be6ee186-c418-4388-9eaa-0bd6bd859476,247ed002-b403-467d-88eb-2b2a72aa0c6d,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1989,UNSERVICEABLE,ACTIVE,YES,NO,NOT_APPLICABLE,PAIRED,PAIRED,,,sit amet cursus,,
0dbde79a-17f4-4ac9-8c4d-595433f820af,ead49ce9-104a-4371-9a22-05f5b7048ac1,12b05b6d-fc5a-400c-916f-de1a31d2708a,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2009,AWAITING_REPAIR,NOT_IN_USE,YES,YES,UNKNOWN,PAIRED,PAIRED,,,volutpat erat,,
3c15fd23-cba8-40da-8f1a-666fe8abe958,b2fda385-d5fe-4bdd-aa24-5681579bccde,578c9143-6359-465e-aad9-f727b8062e4d,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1988,UNSERVICEABLE,NOT_IN_USE,NO,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,BUILD_IN,,,augue luctus tincidunt,,
d1823752-3819-45a6-8a0b-c4ed6f9822a6,88e521d1-f12d-48e4-a761-94802ac02cc5,a768bce3-8850-411d-a6e0-d1b7ad40ca8b,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1994,UNSERVICEABLE,NOT_IN_USE,YES,NOT_APPLICABLE,NO,BUILD_IN,NO_RTM,,,odio curabitur,,
27cc5eaf-46e8-4454-a892-d9146595a7c1,5104b1ef-b178-434a-b2d5-d993d69c50a2,dd823dc2-6ac2-403e-8088-0d6f34cbc3f2,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1955,UNSERVICEABLE,ACTIVE,NO,NO,NOT_APPLICABLE,BUILD_IN,NO_RTM,,,cursus vestibulum proin,,
fcfba55f-ddf0-430d-ac3c-0b1897d1ff6b,e33f8a8f-ac0a-4589-870e-96a1a67d8c50,fdc82611-f39a-4668-af92-1115b1b278dd,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2017,UNSERVICEABLE,ACTIVE,UNKNOWN,YES,NO,BUILD_IN,BUILD_IN,,,duis,,
aa31be23-ac3c-4a9a-b275-64186b4fb4f4,b79d81d6-47f2-48cb-8ac8-256bea858270,4fa2571b-c0e7-4b23-bdac-4ff76e6d0ae3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1969,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,YES,PAIRED,PAIRED,,,varius,,
48b96043-c799-4a11-907f-39cb9ac673b9,517fe663-908a-46f0-97a3-9ebc5162c57a,746f8c1a-1962-47f7-b5a2-5e556a45c705,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1996,UNSERVICEABLE,NOT_IN_USE,NO,NO,NO,PAIRED,NO_RTM,,,aliquam augue quam,,
bc6c8333-e6f6-47d7-9395-48f7ae570f01,699a0f02-5b0e-4b0a-b793-fa4d475c05a4,dd296cd0-4a58-40f0-9e7a-5433bd8efb88,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2008,UNSERVICEABLE,NOT_IN_USE,YES,YES,YES,BUILD_IN,NO_RTM,,,in faucibus orci,,
4eb98cbd-117a-4b1f-8208-2af31fd90d3d,a0ea1810-f9a3-441c-82d2-22c091f1fdbf,c9015628-bd97-4767-8b7b-5638577e7726,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1984,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,UNKNOWN,YES,PAIRED,NO_RTM,,,luctus et ultrices,,
84f92083-ce56-4be3-9691-d94f75a6b8f7,5ba5a715-7abb-4f9d-8223-ccc003779f46,c5d250e5-bce4-4904-a4a7-de8b8c8bf652,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1968,AWAITING_REPAIR,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,BUILD_IN,NO_RTM,,,orci luctus et,,
828de9bf-3296-4736-a417-db574c94e87c,8d150b06-052f-4019-94bb-ef8b48c164d7,00c21d31-5881-41ea-8396-16bf39c7ec4a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2016,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,YES,NO,BUILD_IN,PAIRED,,,vel lectus,,
8aaca4dc-7f02-4bf4-9f8a-de1d07fd5d35,75f1cd8f-b30a-433b-9b61-c3ed35904e01,d12ab9b0-a33c-4567-a7af-e6e85a8aa8d7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2009,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,YES,NO,BUILD_IN,PAIRED,,,eu nibh quisque,,
ade866f7-0a6b-43ec-8059-7c786a68ade3,50d788f2-ff0e-4a66-977e-83dfaf9d1ed8,bfd4ba43-2aa6-4a2a-b0e6-7b8b60d1ba01,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1983,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,NO,PAIRED,NO_RTM,,,rhoncus aliquam,,
060e8fd1-24c8-4a33-9bac-6adf7e56f743,b825f0f4-9e2a-42d4-9600-599d35d00d9a,ff0d5578-5dab-4a6b-a5cb-f0b4c8775113,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2002,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,NO,UNKNOWN,NO_GAUGE,BUILD_IN,,,rhoncus,,
425bc34a-667a-4810-874e-d599a4f7c0dc,82cd598e-72a2-4531-9f20-8388f36f84d1,167acdc7-687c-4c4c-8b7e-6af536977202,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1961,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,UNKNOWN,NO,BUILD_IN,BUILD_IN,,,justo,,
b18f68cf-d787-4b35-bbf0-e07d520a17fa,965a9aa4-4229-4466-9042-bec5032f0d47,15aed3d2-dc5d-40e1-931a-c4d7f9c315ff,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1982,AWAITING_REPAIR,ACTIVE,YES,UNKNOWN,YES,NO_GAUGE,PAIRED,,,viverra,,
5288291c-a769-45ef-b61b-09e6cbd56a1e,a0e0c6aa-9751-48ef-b9ba-9e8e26f9727f,38ebf5cc-0033-4efc-bba7-b02f92d8cf61,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1987,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED,,,ultrices mattis,,
f518303e-de62-4a35-9bcd-56c2ae87cc93,c1e8bd2f-39f7-4386-bb22-41bdbcf510ff,ee547637-4bed-406c-b14f-e80b103bf308,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1985,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,NO,NO_GAUGE,PAIRED,,,justo,,
67f7930f-7525-4ad5-9df0-bc926469d4e0,5def32fa-64fc-44ff-8c62-68c5d773b164,4ac133d3-ed2f-4824-8d6e-31357d35f61f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1962,UNSERVICEABLE,NOT_IN_USE,NOT_APPLICABLE,YES,YES,BUILD_IN,BUILD_IN,,,nibh ligula nec,,
284e20f9-4884-4e62-b514-1ab8e64d4911,ffed5a43-65a7-49a8-9592-164939a06544,c26c3aad-cf10-480d-a680-470a12f597c2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1996,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,YES,PAIRED,PAIRED,,,non,,
f16547f6-04bd-4f9a-8a6e-816ad22675fa,12949953-62b6-4190-8659-5a4b96600289,9dfe35ef-b05f-4d75-9707-b5afdc488d8e,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1979,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,NOT_APPLICABLE,UNKNOWN,PAIRED,BUILD_IN,,,rhoncus mauris enim,,
79f95381-2b0e-45c0-9987-f8331b598999,96b0f41b-5614-44f7-adc1-578688b262b7,1901e15d-4f89-4dc9-8ce9-b7118dc731e9,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2007,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,,,viverra,,
fc1f8b24-3d28-4dbf-a1dc-5eda779b781f,6f59f2df-ab26-4211-977f-6766c4244c5c,b20bd042-f402-47bb-a727-5a16032e27a3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1987,UNSERVICEABLE,NOT_IN_USE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,NO_RTM,,,nulla integer,,
7c1eadfe-1719-4011-8a7c-badf69c10eeb,b35a0497-1ee0-4798-b392-776660be479a,fab92bf6-d08f-4de2-ae0a-f84e271bc8f2,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1962,AWAITING_REPAIR,ACTIVE,YES,YES,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,,,volutpat,,
571987d6-0f06-4dbc-ba90-7ccad79259ae,224b89d2-c4c7-42cb-b5b9-6eb32a8daf78,10ef8008-9326-47c3-af1c-b0d97ea9ec2e,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1994,FUNCTIONING,ACTIVE,UNKNOWN,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM,,,lacus,,
42da718b-b98e-4d95-a6bf-2e201d0b1278,e546c02a-ad65-44cc-9183-5cd22c51b4b5,dc4031d5-f23f-4c7b-bf9e-f7734f3a07ef,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2007,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,NO,YES,YES,BUILD_IN,BUILD_IN,,,vulputate nonummy,,
7f7bcd89-43dd-4488-9bf2-81cb8aa648dd,0dea5790-e8f4-4e05-ad89-8f70699feee1,2a89ecda-d9f9-4787-9c16-638eace77399,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2016,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,UNKNOWN,BUILD_IN,PAIRED,,,quam fringilla rhoncus,,
5189ec9a-41ab-4870-9825-f39b8ffc2fc7,e82a215d-edb1-4ab0-85b2-e32dfd87a0ea,3cd14cd1-7484-4904-93ac-3be0dfbcc825,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2010,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,YES,YES,UNKNOWN,NO_GAUGE,PAIRED,,,tempus,,
84f48387-3981-46a2-9817-d5bece3e7682,6b8498ed-c3dd-4202-87c2-77e3eee14952,c9c35c33-859e-460a-a331-13299c0b9f8a,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1968,UNSERVICEABLE,ACTIVE,YES,NOT_APPLICABLE,NO,NO_GAUGE,NO_RTM,,,porttitor lorem id,,
1d6950e2-ced8-41d3-868c-6a57484a35dd,7b448b8b-571d-4c9a-8f47-4688a20f0cf6,03c7a041-d13f-4307-8401-0b805f341baf,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,PAIRED,,,id,,
07ad6b35-9357-43d4-9c0a-3ee1c6f406be,a0137fec-52df-4e4f-b324-b6a6bab279c0,cd6811ed-aae5-4369-95ea-e4feb2b07377,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1987,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,BUILD_IN,,,sed,,
f45fb6bf-8c6e-4808-8512-7282d7c49fd6,3b9cffba-b40a-4479-bb6c-4d23054a3cf0,fa05f30c-226c-42c0-9d1c-582741397e8a,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1985,UNSERVICEABLE,NOT_IN_USE,YES,NOT_APPLICABLE,NO,BUILD_IN,PAIRED,,,amet lobortis sapien,,
ad32dc1d-22a9-42a1-b836-c98b231b1757,50d788f2-ff0e-4a66-977e-83dfaf9d1ed8,731936c2-b353-48bd-81a2-ebe881a1ac34,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2017,UNSERVICEABLE,ACTIVE,UNKNOWN,NOT_APPLICABLE,NO,PAIRED,NO_RTM,,,vel dapibus,,
a3a2fa2d-4412-43d2-8c43-146b0914f6be,68a5aa4d-23ab-4efd-b92e-27edf87cad3e,2fe816e8-e39d-42ce-bde8-fe83da5b2c6f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1983,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED,,,leo,,
42e90b3c-06d9-4c30-8bb3-f2a09bfe2c4d,66788ada-dfb9-4feb-bacb-e066768a5667,c0f388b9-4d71-4bfb-bb5f-9db138483212,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1967,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,YES,NOT_APPLICABLE,YES,BUILD_IN,PAIRED,,,odio elementum eu,,
f39325a9-0b70-495c-bff3-bb157bccea71,97601d18-c404-4b13-8468-72bf907e07d5,34197568-7bc5-47fe-8eb6-251eac351baf,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2000,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,NO,NO_GAUGE,NO_RTM,,,vel enim,,
898f1f96-94aa-45d5-9367-d7b8500b2d08,9d6ed640-acc1-43c0-9164-4f8da0855e70,c4deaa50-711d-49c3-b97b-d14c43f7b919,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1993,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,NO_RTM,,,amet eleifend pede,,
1b49b21b-64c8-4836-af10-554c3551659f,41c0c2f7-485d-4b5d-a49d-92a33098079f,75d5ca24-fd57-4561-a797-d7de9677c5d2,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1950,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,NO,BUILD_IN,PAIRED,,,donec pharetra,,
5ba35772-b445-473f-85ed-4ef53b0199e9,f90f90b7-00b3-49b5-9e5d-b7c96a5b3831,b5cc6330-4133-4d9d-a7d7-a0b50d56bca7,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1973,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED,,,condimentum curabitur in,,
ebf21901-9ec8-49f7-91e2-b6c668bc55d5,2bbc707b-acaf-4f72-a09f-18c2f85bad47,55916638-05cc-4f4c-a628-59dcc1601ba3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1973,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,YES,NO,NO_GAUGE,PAIRED,,,vel pede,,
6d963605-cd11-47f8-b58f-e1e50c819a53,0bf4650c-a26c-43c9-9fdd-cb411838a820,bf3559e9-d52e-486f-a9f9-2aa85a813c91,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2004,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,NO,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,,,justo,,
d7f7b205-2945-41de-81fe-db845b802345,f8062f16-33e8-427f-9f12-50b402cf63b4,ab632876-9279-4ce0-823e-ae2a5227319d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1986,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,YES,UNKNOWN,PAIRED,PAIRED,,,nulla,,
966e8891-9b6b-4dc3-a69f-84530abbd239,881ef2cf-9f93-4cf3-aec5-61885e0c80df,86f3de27-c394-4735-910d-cc41ace2e03a,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2013,FUNCTIONING,NOT_IN_USE,NO,NO,YES,BUILD_IN,NO_RTM,,,interdum,,
4d5f6272-91aa-4713-80f5-b6adcb716a05,af8cd6fd-ca11-432c-99e7-d5155bfa299c,40058798-38eb-4f33-bb20-84196b4b0ef5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1951,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,UNKNOWN,UNKNOWN,BUILD_IN,BUILD_IN,,,non interdum in,,
c033734f-5920-48d8-a033-f71fb0ee2bcf,0ee749b1-b1f2-444c-8757-f993176b09a0,ab317584-cac7-4f51-9309-b5936cbb926e,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1984,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,UNKNOWN,BUILD_IN,PAIRED,,,in,,
691c59c8-260b-4869-a8cf-914c7fadc99e,7b448b8b-571d-4c9a-8f47-4688a20f0cf6,7ef7e2fa-641b-4917-bd74-1621f1f1364f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1961,FUNCTIONING,ACTIVE,UNKNOWN,YES,YES,PAIRED,PAIRED,,,sapien,,
64f8f971-c60e-4076-bd00-2e3302994723,d3c354e4-6718-453c-9fe0-dc65b2830078,fa05f30c-226c-42c0-9d1c-582741397e8a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1988,UNSERVICEABLE,ACTIVE,YES,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,,,congue diam,,
b2a2ad98-1ea7-416f-8763-2d74b48b162a,3013fc95-c0e4-4c33-abfd-be11c1c725b2,bc3a0bb0-3391-4271-bde1-6b2226808795,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1953,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM,,,ipsum,,
67dd8983-bbe4-4361-a273-f787d6f94a5d,a9f8f42e-532d-4e96-b2e7-9b6114eb3d70,bbe24a47-3062-4b30-aa33-4943843dde1a,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1995,FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED,,,quisque porta volutpat,,
9acd7645-848b-4039-b426-8f22d7b69558,da50feda-e644-497f-8d97-f1ff17e0c047,3b74f4e3-d704-4243-a2b4-7f0db0918453,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1951,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,YES,NO,NO_GAUGE,PAIRED,,,primis in,,
57381520-2368-49d9-b81a-ba2d47a4c712,cef3bc05-3859-42bc-8abc-2f296470e839,caf0d3e9-44f7-412b-ae60-90c72b37d790,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1961,UNSERVICEABLE,ACTIVE,NO,NO,NO,NO_GAUGE,BUILD_IN,,,praesent,,
795569ee-03b1-4c40-be97-74a72cb49801,edbda87e-0e19-4eaf-b470-e757e2d64399,9176360b-32dc-41d5-ba46-440ea11f1daa,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1985,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,YES,NO_GAUGE,BUILD_IN,,,ac tellus semper,,
8a60c377-828f-446e-96fd-97875677a5dd,b16b4b0e-7f9e-439d-aa80-6157c6f93f13,4fa2571b-c0e7-4b23-bdac-4ff76e6d0ae3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1984,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,YES,BUILD_IN,BUILD_IN,,,quisque erat eros,,
205b8a55-e900-47a7-a5f2-514d618b61fb,77e7b9f3-fef8-46bc-8c6a-e8bf26716d0b,ff0d5578-5dab-4a6b-a5cb-f0b4c8775113,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1987,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NOT_APPLICABLE,PAIRED,NO_RTM,,,amet nunc,,
