id,fromPqsCatalog,equipmentCode,type,model,manufacturer,energySource,dateOfPrequal,storageTemperature,maxOperatingTemp,minOperatingTemp,energyConsumption,holdoverTime,grossVolume,netVolume,visibleInCatalog,archived
e718d213-457b-4e19-bbcf-b1272d717e29,false,16252-516,urna ut tellus,SD-79985-fcjl,Little and Sons,ELECTRIC,2004,MINUS8,1,-30,5.99kW/day,75,22,67,true,false
075537e6-01d2-4322-a744-8e051019c77a,true,0009-0017,nisi eu orci,YAJ-34-hrw,Wiza Inc,ELECTRIC,2012,MINUS3,9,42,1.42kW/day,85,19,35,true,true
2974f721-e284-40af-b515-b339759317d4,true,65162-219,et ultrices posuere,ADEPH-64-eyq,Gibson-Fritsch,SOLAR,1957,MINUS12,43,35,4.95kW/day,78,61,69,false,false
928227a7-2bbb-44af-b03d-e8871b2ca040,true,68788-9392,non velit donec,WCVB-8658-tgsrd,Schaden-Brekke,ELECTRIC,1973,MINUS19,39,39,9.50kW/day,61,38,21,false,true
f869d79d-a393-4791-8c74-4016b097fafc,false,52544-955,nullam,SU-30347-fqhyw,Kuphal LLC,NOT_APPLICABLE,2017,MINUS17,31,38,4.42kW/day,27,5,15,true,false
fa604bf0-76d8-4eae-820e-c789d6d0fadf,false,67046-124,et ultrices,SYEO-196-d,Funk-Bashirian,NOT_APPLICABLE,1959,MINUS17,-12,3,2.55kW/day,63,88,14,false,true
dac45598-562c-4c11-9855-d66dd5da578a,false,43063-431,in lectus,OH-73-ruqyc,Kautzer-Reilly,NOT_APPLICABLE,1970,MINUS20,49,-1,6.47kW/day,39,49,3,false,false
27b8508b-a20c-4fd1-aed9-2a90ee0dcac2,false,76351-100,quam,BDCHF-6-x,"Hand, Blanda and Stokes",ELECTRIC,1952,MINUS15,7,-37,9.44kW/day,67,44,96,false,true
c233934d-162f-4eeb-94b6-afe835ad04b6,false,64950-231,morbi vestibulum velit,OTDP-5346-xq,Maggio-Smith,NOT_APPLICABLE,1967,MINUS7,-19,-4,3.91kW/day,21,17,41,false,false
9e26c9ad-9fec-4ffe-8f04-3469e7c42756,true,60681-1602,semper,TMZCK-72772-yzhc,Thompson-Schumm,NOT_APPLICABLE,1989,MINUS20,-42,21,6.16kW/day,59,16,12,true,true
520ba1da-4b6e-4365-b6f4-d2e34969c037,false,49288-0928,ultrices,MQC-8609-frgie,Willms-Smith,GASOLINE,1971,MINUS3,35,14,6.40kW/day,48,10,42,true,false
f3ea09d2-6dcd-488a-8ede-8dd689ab3920,false,50438-105,nam,PQMC-9-kl,"Bartoletti, Powlowski and Greenfelder",ELECTRIC,1962,MINUS20,5,20,9.50kW/day,7,34,74,false,true
5469a033-e4d9-44da-8b75-96e414b7a125,false,57520-0025,nunc rhoncus,RXUQ-60092-yus,"Turcotte, Wuckert and Ferry",SOLAR,1965,MINUS15,19,49,6.27kW/day,0,93,60,false,false
1a40d7bb-afa3-45e3-973e-7bd6c754e352,false,49839-300,donec diam neque,NVBK-35-rpm,Beatty Group,NOT_APPLICABLE,2007,MINUS9,-32,3,6.88kW/day,54,44,93,false,true
bea2faa6-ae18-4130-bd0e-ea407fb04f7a,true,68788-9703,duis bibendum morbi,QUENY-44-mwpdu,"Auer, Kuhic and Lesch",SOLAR,1955,MINUS17,-45,28,8.79kW/day,10,18,37,false,false
7ae87b18-e6f4-4309-a20b-fea32b2e0dac,false,0722-7183,et,CUAE-6-kahj,Zieme-Fahey,NOT_APPLICABLE,1972,MINUS3,49,39,8.86kW/day,2,95,42,true,true
a6360217-2366-4693-84ae-953be8295719,false,49643-437,in blandit ultrices,ONMG-92576-,"Haley, Price and Tillman",ELECTRIC,1956,MINUS15,-31,-46,8.99kW/day,57,83,79,true,false
62ff6d04-f83f-4058-9245-ebd8ed3c12e4,false,43857-0040,vitae consectetuer,KV-2653-bxhpy,Crooks Inc,SOLAR,1967,MINUS5,42,-31,6.91kW/day,72,84,17,false,true
2a89ecda-d9f9-4787-9c16-638eace77399,true,60429-623,ipsum ac,RG-1207-,Considine and Sons,SOLAR,1977,MINUS18,50,-43,4.23kW/day,59,51,27,false,false
2878cdcf-a317-42b5-98fc-ef5c835f9e74,true,68084-471,in porttitor,RUT-21-wrayl,"Gislason, Jacobi and Maggio",NOT_APPLICABLE,1952,MINUS20,32,8,7.33kW/day,61,36,73,true,true
821c9f59-a310-41fd-80fe-58c2fafbcc6d,false,40032-120,viverra diam vitae,ETJPD-80-q,Mohr-Gleason,GASOLINE,2012,MINUS18,-34,40,5.75kW/day,19,90,64,false,false
02707b89-378b-401b-a7bb-00182c19379c,true,43353-782,rhoncus mauris,MRU-3-qt,Goldner-Renner,ELECTRIC,2017,MINUS6,-10,-12,4.31kW/day,81,19,75,true,true
ffbb0f4a-dc6e-47db-8c49-e592308e0e63,false,52125-475,proin,QOL-7893-ht,Ullrich Group,GASOLINE,1969,MINUS17,-28,-42,0.65kW/day,92,68,1,true,false
40271103-b13b-42ff-bbda-ecd59c4b2a2f,true,68634-0032,posuere cubilia curae,LDS-5-saknb,Kuphal Inc,GASOLINE,1972,MINUS7,40,19,1.70kW/day,81,12,14,false,true
35bc61ab-bc5f-413e-9a3a-266ea62f11f5,true,64117-266,sed justo,EQ-9838-l,"Rogahn, Mosciski and Hagenes",NOT_APPLICABLE,1969,MINUS4,4,22,7.25kW/day,62,29,1,false,false
9cfbd361-077a-461e-8162-5264897eb7fb,true,55111-280,tempus,JPC-0-u,Mante Group,SOLAR,1982,MINUS4,-17,28,5.46kW/day,22,99,52,true,true
81735470-5948-4ac6-90c0-6d77237e1067,false,64380-758,integer,DE-1-hefjo,Rosenbaum and Sons,GASOLINE,1964,MINUS7,-4,-46,3.95kW/day,44,45,9,true,false
5e59b6fb-d36d-4563-a3b0-1daf10363288,false,42291-370,mauris,CX-96990-widc,Ziemann LLC,GASOLINE,1953,MINUS14,-37,17,5.97kW/day,19,34,4,false,true
c26f521c-5f42-4d70-9ef8-df0b082becb3,true,42806-263,pede justo,JPU-374-q,Hansen LLC,NOT_APPLICABLE,1952,MINUS2,50,-2,2.59kW/day,6,75,72,true,false
c029f3e9-c652-43c2-aa52-4b34e29f3797,true,43772-0039,ultrices,WSPZG-277-dmi,Reichel-Dooley,NOT_APPLICABLE,1987,MINUS1,9,20,1.41kW/day,44,28,94,false,true
ad626cf4-e735-4cd7-aeb5-ff9d1f33d907,true,13537-422,donec semper,DC-0238-an,"Kozey, Schneider and Quitzon",GASOLINE,2011,MINUS8,26,42,2.51kW/day,87,93,75,true,false
9ded8cde-14c8-4434-aec1-353d3673f057,true,67457-425,quam,LABG-57-j,Ondricka Group,NOT_APPLICABLE,1967,MINUS15,-33,5,6.80kW/day,29,44,73,true,true
d634f4f8-63fc-483e-a45f-84e0e6a5a621,false,43857-0236,vestibulum,UBXRN-64-flgnc,"Muller, Abernathy and Corkery",SOLAR,1960,MINUS10,49,24,6.18kW/day,53,20,17,false,false
6914a643-0481-47c9-80d4-00526424cb73,false,0597-0122,nisi,IRKO-86674-vwefo,Boyer Inc,NOT_APPLICABLE,1972,MINUS19,40,-3,2.27kW/day,76,12,87,true,true
73458a0a-e009-4fda-8cfd-6de154994aec,true,49348-061,elit proin interdum,WVKFR-0416-yhb,"Gorczany, Harris and Hauck",NOT_APPLICABLE,2003,MINUS15,-25,50,6.25kW/day,27,90,97,false,false
c0776a48-4670-4092-978d-31d3213023e9,true,68084-424,nec molestie sed,ZT-80214-,"McLaughlin, Brakus and Sanford",NOT_APPLICABLE,1979,MINUS11,-37,13,7.55kW/day,14,24,81,true,true
ba1d59b7-080b-4d3e-93a7-f353945971fc,true,76053-001,turpis,KHC-6-s,Lebsack-Mann,NOT_APPLICABLE,1974,MINUS1,-22,-20,0.74kW/day,40,72,91,true,false
077aa70e-8fb6-455c-a8d2-41c04b3b5a15,true,55277-1001,mauris ullamcorper,RISL-4-j,Kuvalis LLC,ELECTRIC,1988,MINUS4,-20,-39,8.60kW/day,79,77,39,false,true
0ba5fd21-7863-405e-921e-28271e2b381a,false,58394-637,nulla sed vel,TFBK-5078-,Veum-Rath,ELECTRIC,2010,MINUS6,-19,-9,2.94kW/day,59,81,9,true,false
0d756252-edd9-4d27-8703-7ea9a64321dc,true,41520-975,purus aliquet,FA-0773-elkr,Johnston-Marks,ELECTRIC,1966,MINUS5,-25,4,7.52kW/day,83,13,78,true,true
20af8edb-14a0-4cec-b269-15a26468aa28,false,63287-425,tellus nisi eu,REKG-11-nbhaq,Beer-Windler,SOLAR,1991,MINUS13,49,32,2.42kW/day,68,63,53,true,false
1358063d-2c9f-4a0c-ad66-a8f6767a98ae,false,52685-358,dapibus nulla,QPAWD-1-kfash,Lynch LLC,ELECTRIC,1996,MINUS17,8,-40,1.41kW/day,52,81,78,true,true
a34b3dec-01ca-4dca-895c-2c0770e71a0c,false,41250-030,dui vel,ESQI-790-j,"Treutel, Tillman and Glover",ELECTRIC,1974,MINUS14,-9,42,7.51kW/day,38,77,44,true,false
5c825ffc-a4b5-418a-b7fe-903852b83ba4,false,36987-2062,erat eros viverra,FSVP-46480-i,Wehner and Sons,NOT_APPLICABLE,1983,MINUS14,19,-21,4.44kW/day,37,57,94,false,true
3dc6d600-ec6e-4179-a82f-af76a83f7f69,false,50181-0007,vulputate,DROZH-03327-ok,Mertz-Trantow,ELECTRIC,1978,MINUS19,34,40,0.82kW/day,99,99,78,true,false
dbce8e73-49a8-4cf2-910a-1105f76c0de1,false,24236-824,consequat,GF-881-,Kertzmann LLC,NOT_APPLICABLE,2017,MINUS13,-15,-6,3.10kW/day,1,86,41,true,true
f8a874d4-893e-4158-89b5-01d47e103563,false,59779-950,curae,DBMV-2597-zendv,Halvorson Group,ELECTRIC,1956,MINUS3,9,6,2.88kW/day,41,40,82,false,false
d563d782-7a94-4691-85e2-1353f21ba99c,true,55301-190,quisque,VEC-72535-yersp,Yost Inc,ELECTRIC,1952,MINUS12,3,-46,0.76kW/day,6,72,46,true,true
389c6403-1b82-4cd0-9938-d818985f55bf,true,36987-2594,metus arcu,IU-311-kxigq,Jerde-Skiles,ELECTRIC,1953,MINUS5,-9,26,4.05kW/day,41,33,100,true,false
6c8a7256-bdc1-4aa8-9c79-297f34b30186,false,62721-8117,ultrices aliquet maecenas,APZ-834-js,Strosin-Walter,NOT_APPLICABLE,1952,MINUS17,19,-38,5.73kW/day,44,86,89,false,true
b0ffe7d4-b9b9-4e49-b305-99326c64dbff,false,30142-107,quis turpis,GQEA-48-nu,"Wuckert, Runolfsson and Lang",ELECTRIC,1961,MINUS19,30,12,3.50kW/day,40,51,88,false,false
fb6a212d-b6e4-4e00-beff-b9939d9cd58c,false,60637-006,sit amet,WJN-89-kuq,"Aufderhar, Wintheiser and Kuphal",ELECTRIC,2005,MINUS2,-24,43,7.72kW/day,4,62,22,true,true
fab92bf6-d08f-4de2-ae0a-f84e271bc8f2,true,25021-205,blandit nam nulla,XGNJK-327-yfq,"Block, Gulgowski and Kovacek",GASOLINE,1960,MINUS3,-30,14,7.79kW/day,59,99,49,false,false
03632c18-7569-4129-a054-51f4ee6d801a,true,0904-6200,aliquam sit amet,JQSP-2556-qik,Medhurst Inc,NOT_APPLICABLE,1961,MINUS2,-14,27,1.83kW/day,66,100,8,true,true
39a12cc5-2a37-4534-ab49-98e2bbfcc5dc,true,57520-0303,massa tempor convallis,VU-974-se,Purdy LLC,SOLAR,2010,MINUS19,41,8,7.77kW/day,33,25,95,true,false
63f0a141-996b-4eab-92b5-8a9ddf4972d1,false,0093-5061,mattis egestas,VAD-85-w,Graham LLC,ELECTRIC,2005,MINUS6,-33,20,2.22kW/day,31,66,54,true,true
1fc439c7-bd46-42cf-bb19-b6990ae0feba,false,0004-0365,id justo sit,ORM-07043-z,Oberbrunner Group,SOLAR,1998,MINUS12,4,-13,2.59kW/day,8,9,25,true,false
c94b6a40-e568-4051-afd4-da0762759d67,false,61589-5319,nibh quisque id,MN-79955-idc,"Murray, Adams and Ullrich",GASOLINE,1996,MINUS20,38,36,9.01kW/day,17,14,97,true,true
20f61e21-e340-4f9d-9abf-dd80c2cf4e82,false,45737-230,tincidunt eget,GX-60-s,Maggio and Sons,NOT_APPLICABLE,1991,MINUS8,10,37,4.61kW/day,58,58,90,true,false
54321a1a-c0fc-4797-b58e-6d93d83f5d52,false,0115-1333,venenatis tristique fusce,DHPR-18735-ec,Metz-Kirlin,SOLAR,1967,MINUS10,-45,44,5.61kW/day,89,16,74,true,true
755d1a6f-e427-4a34-83c5-2a7c909b7efb,true,68382-230,sem,ZUKXG-207-ol,"Osinski, Kiehn and Crist",SOLAR,1952,MINUS19,-38,40,9.93kW/day,96,6,72,false,false
5279eb6d-b9ad-421d-a3cb-e72eaa8076d7,false,37000-522,cubilia,SJX-322-dem,Kreiger-Simonis,GASOLINE,1951,MINUS11,27,42,3.76kW/day,0,3,87,false,true
bab5457f-d00a-4ed4-9137-497f90354acf,false,66949-248,lectus vestibulum quam,FWJ-94634-vt,Franecki Group,GASOLINE,1981,MINUS10,-5,-39,2.24kW/day,29,80,0,true,false
00171087-f9b5-496b-9218-2eba2bcad730,true,69097-152,cras in purus,LSI-4678-uab,Bailey-Mayer,GASOLINE,1991,MINUS11,-47,-47,7.80kW/day,51,26,97,false,true
c9c35c33-859e-460a-a331-13299c0b9f8a,false,52125-198,potenti nullam,RZXCI-7994-jixe,Hermann-Abbott,ELECTRIC,1985,MINUS15,2,33,3.20kW/day,20,4,73,true,false
0c760eb3-9285-4a36-a18f-b175d4b04932,true,54569-5964,consequat dui nec,EPK-294-q,Shanahan-Hegmann,GASOLINE,1972,MINUS3,49,31,7.96kW/day,37,40,85,false,true
75d5ca24-fd57-4561-a797-d7de9677c5d2,false,11822-0393,et,TDG-28-jsane,Sporer and Sons,ELECTRIC,1956,MINUS2,-42,43,8.67kW/day,33,40,8,false,false
c6816f10-e80b-4f58-9fa4-17b72d68b779,false,54868-0293,natoque penatibus et,QPN-89-jpwc,Schmeler Group,ELECTRIC,1953,MINUS14,-49,-15,5.48kW/day,62,0,23,true,true
c5d250e5-bce4-4904-a4a7-de8b8c8bf652,false,49349-103,amet eleifend pede,SOQ-38679-,Hackett Inc,NOT_APPLICABLE,1967,MINUS19,18,8,5.12kW/day,44,35,8,false,false
47758e25-631d-4766-9431-33f780eb9f30,true,55154-3621,aliquam quis turpis,YRQV-14-,Franecki-Barton,GASOLINE,1954,MINUS14,23,-27,0.62kW/day,83,23,73,false,true
c17f4e8e-87bb-4d17-80ed-abab3314379e,false,17478-920,at nibh,UXDI-644-s,Padberg-Kshlerin,SOLAR,1961,MINUS7,-33,25,3.30kW/day,71,75,32,true,false
ea8712dc-ac6d-48e5-b7eb-f3eafaa98fbb,true,50458-591,scelerisque mauris,ZXNB-94-fjvz,Moen-Klocko,ELECTRIC,2005,MINUS4,-24,6,6.99kW/day,98,33,12,false,true
d65e8698-b10d-429d-b05f-fe6ff432807c,true,55312-117,ipsum aliquam non,VN-901-a,Monahan-Pfeffer,NOT_APPLICABLE,2010,MINUS11,33,42,4.88kW/day,63,38,9,true,false
bdf4f4eb-f67d-4cfa-8f71-237cfcda839c,true,55289-274,pharetra magna ac,YQ-25642-smr,McKenzie and Sons,SOLAR,1979,MINUS16,-50,35,9.92kW/day,85,33,15,false,true
d1e5d6f6-8d72-48a5-b6b8-79c300587b1e,false,67425-002,etiam faucibus,CF-28748-,Durgan-Rolfson,NOT_APPLICABLE,1966,MINUS3,4,-4,2.83kW/day,65,37,58,true,false
2786c3b8-2b2d-4a89-858e-bb7c65cc3fc5,true,68788-9835,vulputate luctus cum,DTHJ-1788-,"Steuber, Shanahan and Senger",NOT_APPLICABLE,1966,MINUS6,46,47,5.77kW/day,98,66,89,true,true
7b0ac121-8568-44e3-8cb9-92e9b1d8db44,false,68828-164,scelerisque,PIO-4394-b,"Torp, Mante and Heidenreich",SOLAR,2004,MINUS13,-21,-10,4.66kW/day,28,0,49,false,false
9852480f-be75-4df3-a52b-6101aeb66419,true,76123-243,rutrum,BD-47780-ifa,Champlin and Sons,ELECTRIC,1964,MINUS4,30,-11,7.09kW/day,99,100,35,true,true
1266a5ce-352c-4dca-bb11-5b232bd062d4,false,55910-199,diam,NQ-143-,Steuber and Sons,SOLAR,1969,MINUS6,-17,-19,7.78kW/day,4,41,22,true,false
367be1ac-5441-458c-be58-4c76f7d9914e,false,36800-799,maecenas pulvinar,YCI-55616-wifk,"Dietrich, Stroman and Connelly",GASOLINE,1989,MINUS5,-30,50,1.77kW/day,78,41,40,false,true
6685c752-9101-4853-bc42-fdc1d1e9ac3a,true,0187-0798,eu felis,LBZMN-98637-eqo,"Kub, Hettinger and Cole",GASOLINE,1976,MINUS14,13,36,4.02kW/day,29,61,20,true,false
207251c9-d388-461b-a973-9de16e5b864a,true,10742-8223,orci nullam molestie,VPZ-76-,"Hahn, Will and Hermiston",SOLAR,1960,MINUS18,-37,6,5.42kW/day,40,66,59,false,true
9dfe35ef-b05f-4d75-9707-b5afdc488d8e,false,55154-4792,varius integer ac,NYI-52-g,Barrows-Gutmann,GASOLINE,1968,MINUS18,-35,-41,6.75kW/day,55,68,87,true,false
9607a832-9693-4995-bda9-d357e476968e,false,59779-832,sagittis,DWMT-0240-aekz,Hettinger-Morar,SOLAR,1994,MINUS11,39,-49,8.28kW/day,26,41,5,true,true
211532fa-774f-4096-b66e-ac91498b070b,false,52533-080,nunc,GB-8-y,Trantow and Sons,ELECTRIC,1979,MINUS17,-19,-3,0.58kW/day,47,16,8,false,false
ede493e5-02f2-47d7-b70e-d90659f23011,true,49288-0451,nam,YIVQ-25358-pfzw,Marvin-Koepp,NOT_APPLICABLE,1993,MINUS7,-16,15,3.13kW/day,26,0,59,false,true
4da43e9a-2ed9-4a33-bc41-9bf13a3aeac6,false,43419-801,placerat ante nulla,STQWE-118-,Thompson-Jones,NOT_APPLICABLE,1975,MINUS6,-24,19,2.67kW/day,17,0,95,false,false
a0dda22c-d4ea-4215-80f2-6bc048553f6e,true,0904-5843,erat,QOY-07588-wphn,"Armstrong, Hudson and Jones",ELECTRIC,1955,MINUS2,-26,25,9.83kW/day,8,49,14,true,true
8cf60671-563d-4c3c-a34d-636f7ee21065,true,16590-274,metus,ROLBA-4178-nquy,"Bednar, O'Kon and Wuckert",NOT_APPLICABLE,2000,MINUS6,-6,-38,2.30kW/day,45,67,72,false,false
db0da5c6-ed67-416f-8843-954977c3c9cd,false,13537-309,velit vivamus,ISNU-12841-ptafr,Fay-Vandervort,SOLAR,1962,MINUS16,14,-8,6.12kW/day,50,1,58,true,true
43b0f818-ec86-45d6-9e05-e86b558b9319,true,68180-266,sapien,KDHXL-4378-idyl,Ritchie-Gusikowski,NOT_APPLICABLE,2013,MINUS11,-38,-8,2.72kW/day,43,52,41,true,false
74038547-7be0-4efa-9e37-4c3728a636f0,true,69221-101,hac habitasse,VB-6-,"Schowalter, Smitham and Thompson",GASOLINE,2006,MINUS19,32,-26,4.30kW/day,29,19,94,true,true
afa4dec7-bf81-4285-9e4a-6cd7a60f744c,false,64778-0378,in hac,MP-5-,Runte LLC,ELECTRIC,2016,MINUS17,2,-8,5.00kW/day,46,36,40,true,false
847caff2-8ae3-4feb-86a4-21dde48c4231,false,10191-1253,mauris,FJ-13-j,"Leffler, Hoppe and Oberbrunner",GASOLINE,1961,MINUS16,-5,-34,1.14kW/day,53,43,65,true,true
a1da6aa1-7f74-4f3a-a9ce-6f132099fb03,false,0378-7186,rhoncus sed vestibulum,QJ-75227-xdns,"Pouros, Heathcote and Shanahan",SOLAR,1971,MINUS20,20,-31,6.32kW/day,30,100,51,false,false
002d783e-0a7c-4601-8e5b-29205874094c,false,0603-3433,consectetuer adipiscing,PT-561-,McClure-Gorczany,SOLAR,1957,MINUS18,41,-32,9.74kW/day,21,99,87,false,true
1dcf6c52-67f0-4062-b9b9-7660c6c58576,true,75826-104,sapien arcu,RZ-01-v,Ziemann-Hansen,ELECTRIC,1972,MINUS6,43,42,0.80kW/day,27,36,79,false,false
0311f5e8-d828-4986-86a2-6d202a8ecbfd,false,29500-9033,eros elementum pellentesque,EROUB-4-sozu,Jacobs-Ondricka,GASOLINE,1950,MINUS14,13,45,0.78kW/day,65,94,83,false,true
c960feb7-e30b-4cac-8bec-891dbd9cf7f1,false,0096-0682,elit,DZ-5524-,Gleason-Cassin,ELECTRIC,1969,MINUS14,-14,48,1.87kW/day,42,22,49,false,false
cf6f237c-1845-4918-82d3-a9b574369a34,false,0071-1016,posuere cubilia curae,RIYV-7-mzvl,"Cremin, Graham and Purdy",GASOLINE,1953,MINUS15,4,3,0.79kW/day,82,36,85,true,true
bed54627-12f6-4c8e-8616-7364b56035bc,true,65224-550,venenatis non,IAPN-020-vmj,Zemlak and Sons,ELECTRIC,1976,MINUS11,28,-29,3.77kW/day,99,13,71,false,false
60d6d3fa-53c6-4931-a2a5-47551144b0ed,false,33261-112,velit eu est,XCA-2391-yx,Jacobson Inc,SOLAR,2014,MINUS20,-31,48,8.50kW/day,99,16,79,false,true
8585b112-9be1-4e99-8ee9-6d988d95cffd,false,0074-1052,nibh fusce lacus,QL-13-ouzc,Roob Group,NOT_APPLICABLE,1994,MINUS2,-27,15,1.57kW/day,37,56,9,true,false
f0eadcfd-e5c2-498d-8e24-43d9ba8f38b3,false,51655-250,quisque id,QEJ-01171-,Kuhic and Sons,GASOLINE,1994,MINUS8,19,-22,7.23kW/day,29,63,66,true,true
aed0686f-861f-409c-8b98-33375cc1428a,false,68788-9032,augue a,MD-24842-m,Beier and Sons,NOT_APPLICABLE,2008,MINUS10,-40,-1,5.56kW/day,63,35,13,true,false
8073f191-34c1-492e-afcf-67c2a654a53b,false,11084-254,malesuada,BHRYQ-30137-ufwcm,Fritsch Inc,SOLAR,1994,MINUS13,47,19,6.12kW/day,0,17,81,false,true
333e0ba4-7c46-4a4d-a0d0-0123f64bd9d8,true,36987-1659,faucibus cursus,RSWGI-15867-j,Christiansen-Hackett,SOLAR,1992,MINUS17,49,-21,4.93kW/day,76,59,95,true,false
8e985dc2-35b9-47e1-b150-503e815ec278,false,65044-5101,tortor sollicitudin,ATR-354-hty,"Krajcik, Pacocha and Beier",ELECTRIC,1972,MINUS11,-1,4,0.75kW/day,61,81,70,false,true
dc4031d5-f23f-4c7b-bf9e-f7734f3a07ef,true,54868-5339,imperdiet,VSMQF-521-gyd,Mills Inc,NOT_APPLICABLE,2017,MINUS12,-33,-23,8.23kW/day,67,46,11,true,false
2d553fbe-4ab2-48f2-92c6-a5e406ee6c9f,false,37012-477,odio justo,TKCMH-1-jeip,Feil-Steuber,NOT_APPLICABLE,1959,MINUS14,17,48,2.12kW/day,60,70,88,false,true
a07ec229-6a69-4d35-b7d4-91ab92e57ffd,false,0338-0669,adipiscing elit,ALC-6-,Hansen-Dicki,ELECTRIC,2003,MINUS3,-48,22,3.80kW/day,1,83,33,false,false
041dc8fc-5d78-4fad-bc1b-d4e5721850c5,true,57520-0031,nulla sed accumsan,RLD-73-pqtcf,"Bergnaum, Mohr and Kshlerin",GASOLINE,1976,MINUS18,-23,-15,1.08kW/day,81,96,90,true,true
ea5bcd24-c9d6-4d60-bdf1-8b12f48f5793,false,50383-062,fringilla rhoncus,HYK-96280-r,"Walter, Hammes and Sipes",ELECTRIC,2006,MINUS10,-49,24,4.05kW/day,21,3,75,true,false
0732639f-ec21-43cb-9dac-6f7e93d7b0f6,true,36800-498,phasellus in felis,IUAB-045-kil,Mante-Balistreri,NOT_APPLICABLE,1996,MINUS6,48,-4,1.60kW/day,40,30,86,false,true
61fb29dd-821f-4ab9-9b0d-901fe63cf45d,true,49527-751,blandit,IKFL-10-azdr,Moore Group,ELECTRIC,1965,MINUS5,12,-32,3.03kW/day,93,67,54,true,false
9252951f-f214-45b4-9c07-dd212dec6e5a,true,30142-664,eu orci mauris,HYP-3-t,"Jenkins, Haley and McGlynn",SOLAR,1987,MINUS6,14,-31,2.04kW/day,13,57,91,false,true
e6b0355d-f01f-4e15-894a-5b52860e9b35,false,15127-730,suspendisse,ZFEI-46-ltr,Schaden-Rowe,ELECTRIC,1967,MINUS5,-48,6,9.19kW/day,26,12,15,true,false
7bf4655f-75a4-42e4-a705-9bbb37836b45,false,43419-702,dolor sit,XY-15-pglvr,Koelpin-Larkin,ELECTRIC,2016,MINUS6,24,5,2.60kW/day,53,36,29,false,true
e19e0099-e700-4faf-adf5-036aa115d115,true,54868-4674,enim lorem ipsum,IDLCG-1818-vfeqz,"Lehner, Aufderhar and Jacobi",ELECTRIC,1984,MINUS16,13,16,4.17kW/day,51,56,95,true,false
337f64cd-4d5d-432a-b1a3-a1d95028c9b0,false,55648-692,vel,RES-84-edrp,"Mohr, McCullough and Bartell",GASOLINE,2016,MINUS2,44,-14,8.67kW/day,37,2,41,true,true
851dd640-f2b8-4ece-b526-5c4721285aed,true,0187-0792,pede justo eu,YGP-4405-,McDermott and Sons,NOT_APPLICABLE,1976,MINUS15,-30,27,8.17kW/day,44,27,28,true,false
59f1f89b-cc11-4a16-997d-f9e46f78b4ab,false,64540-011,turpis integer,RIH-91-fhb,"Kunde, Hickle and Schuppe",NOT_APPLICABLE,1998,MINUS14,47,-26,2.37kW/day,41,53,14,true,true
c698332e-5898-41b2-af34-9e05521126a1,false,53329-212,blandit mi,ZJ-071-zw,"Monahan, Marks and Waters",NOT_APPLICABLE,1966,MINUS4,-20,-10,1.42kW/day,59,50,96,false,false
4073abdd-8373-4ef7-a5a2-c75c3b124451,false,29300-118,in,HFAPR-993-kcj,Johns Inc,ELECTRIC,1953,MINUS10,9,20,3.08kW/day,60,12,33,false,true
0a5b08e3-9fc5-414e-a6f7-95f9d5844519,false,50436-3444,vel est donec,ER-80243-ftm,Senger-Erdman,SOLAR,1950,MINUS6,-40,-18,6.72kW/day,39,48,17,true,false
a4287704-58ad-4af1-8277-b34095ae017d,true,0187-3100,id pretium,TSIY-97319-zt,"Gutmann, Weissnat and Mitchell",ELECTRIC,1956,MINUS6,3,44,1.72kW/day,86,56,5,false,true
2c2cec75-58ea-4ec5-a0ba-ef5411f7f679,false,0781-1345,tristique in,TPQ-64-ck,Leuschke and Sons,ELECTRIC,1979,MINUS4,-22,-27,2.13kW/day,91,50,33,false,false
8b98fa4a-a50c-4d75-911c-681ff4259262,true,14290-500,morbi porttitor,PFWGS-03884-s,Hauck-Huel,GASOLINE,1968,MINUS13,-28,35,8.02kW/day,18,12,81,false,true
7bba2eb3-e2da-4f10-b013-81db0d862bbc,false,64616-109,quis tortor id,ZTCPH-94-zyh,Rogahn-Stehr,SOLAR,2000,MINUS16,29,-38,2.87kW/day,67,17,25,true,false
34191cfc-0e88-402a-b024-def42df36ee2,false,21749-704,ipsum primis,RS-6098-ca,MacGyver and Sons,SOLAR,2002,MINUS1,11,-16,8.46kW/day,93,38,59,true,true
3664e1cd-8e03-4cbe-b720-0b48c3467991,false,52584-401,ut volutpat,FHUM-195-s,Rosenbaum Inc,NOT_APPLICABLE,2006,MINUS3,-27,-29,4.52kW/day,56,74,31,true,false
9d419707-bd05-493d-a5e8-f4712eccf174,false,0409-7984,imperdiet,CL-71-vxkyz,Kub-Jast,ELECTRIC,2000,MINUS13,5,-1,9.05kW/day,27,95,12,true,true
caf5b666-1411-4e29-ae74-2e239d275df1,true,59762-4900,turpis integer aliquet,EM-0-lnj,"Fahey, Conroy and Schowalter",SOLAR,1991,MINUS19,-50,17,8.85kW/day,4,3,1,false,false
651b18e9-ed8b-42e0-8cae-29d53c14ec93,true,66184-437,mauris viverra diam,FG-38-joruv,Sauer Group,NOT_APPLICABLE,1953,MINUS19,-9,-35,1.23kW/day,82,16,88,false,true
